product_id,product_name,category,subcategory,unit_price,supplier_id,weight_kg,is_active
prod_01537,Blender Mixer Grinder SE,Home & Garden,Kitchenware,17667.46,supp_096,11.02,1
prod_01538,Spice Rack Organizer New,Home & Garden,Kitchenware,10314.52,supp_116,5.48,1
prod_01539,Lunch Box Stainless Ultra,Home & Garden,Kitchenware,3712.91,supp_148,20.61,1
prod_01540,Non-Stick Cookware Set 2023,Home & Garden,Kitchenware,20447.67,supp_185,8.17,1
prod_01541,Pressure Cooker 5L Elite,Home & Garden,Kitchenware,6277.23,supp_111,25.7,1
prod_01542,Kitchen Knife Set Basic,,Kitchenware,5303.55,supp_190,4.57,1
prod_01543,Mixing Bowl Stainless Eco,Home & Garden,Kitchenware,20238.87,supp_046,12.7,1
prod_01544,Cutting Board Bamboo Value,Home & Garden,Kitchenware,3794.56,supp_162,15.56,1
prod_01545,Rice Cooker Electric Prime,Home & Garden,Kitchenware,18153.73,supp_125,9.07,1
prod_01546,Water Purifier RO Neo,Home & Garden,Kitchenware,14272.39,supp_146,1.53,1
prod_01547,Blender Mixer Grinder Air,Home & Garden,Kitchenware,,supp_042,1.9,1
prod_01548,Spice Rack Organizer Core,Home & Garden,Kitchenware,20438.54,supp_122,25.19,1
prod_01549,Lunch Box Stainless One,Home & Garden,Kitchenware,,supp_191,10.11,1
prod_01550,Non-Stick Cookware Set V2,Home & Garden,Kitchenware,9343.57,supp_144,16.77,1
prod_01551,Pressure Cooker 5L Plus,Home & Garden,Kitchenware,20345.39,supp_089,0.69,1
prod_01552,Kitchen Knife Set Lite,Home & Garden,Kitchenware,3470.32,supp_174,28.9,1
prod_01553,Mixing Bowl Stainless Pro,Home & Garden,Kitchenware,5374.47,supp_148,19.53,1
prod_01554,Cutting Board Bamboo Max,Home & Garden,Kitchenware,13691.74,supp_200,8.61,0
prod_01555,Rice Cooker Electric Mini,Home & Garden,Kitchenware,8464.71,supp_131,14.68,1
prod_01556,Water Purifier RO XL,Home & Garden,Kitchenware,18544.89,supp_021,11.49,1
prod_01557,Blender Mixer Grinder SE,Home & Garden,Kitchenware,7519.83,supp_162,28.7,1
prod_01558,Spice Rack Organizer New,Home & Garden,Kitchenware,21772.31,supp_164,24.25,1
prod_01559,Lunch Box Stainless Ultra,Home & Garden,Kitchenware,8766.01,supp_162,18.41,1
prod_01560,Non-Stick Cookware Set 2023,Home & Garden,Kitchenware,10416.93,supp_019,2.47,1
prod_01561,Pressure Cooker 5L Elite,Home & Garden,Kitchenware,8918.82,supp_081,9.57,1
prod_01562,Kitchen Knife Set Basic,Home & Garden,Kitchenware,7638.23,supp_069,18.2,1
prod_01563,Mixing Bowl Stainless Eco,Home & Garden,Kitchenware,10188.66,supp_114,23.45,1
prod_01564,Cutting Board Bamboo Value,Home & Garden,Kitchenware,23499.86,supp_192,17.65,1
prod_01565,Rice Cooker Electric Prime,Home & Garden,Kitchenware,24155.39,supp_106,5.1,1
prod_01566,Water Purifier RO Neo,Home & Garden,Kitchenware,21428.19,supp_033,21.86,1
prod_01567,Blender Mixer Grinder Air,Home & Garden,Kitchenware,16719.55,supp_191,21.05,1
prod_01568,Spice Rack Organizer Core,Home & Garden,Kitchenware,2461.59,supp_043,11.97,1
prod_01569,Lunch Box Stainless One,Home & Garden,Kitchenware,2841.07,supp_122,16.5,1
prod_01570,Non-Stick Cookware Set V2,Home & Garden,Kitchenware,1145.94,supp_102,15.77,1
prod_01571,Pressure Cooker 5L Plus,Home & Garden,Kitchenware,24902.34,supp_027,7.95,1
prod_01572,Kitchen Knife Set Lite,Home & Garden,Kitchenware,4304.22,supp_168,27.95,1
prod_01573,Mixing Bowl Stainless Pro,Home & Garden,Kitchenware,10051.23,supp_059,7.5,1
prod_01574,Cutting Board Bamboo Max,Home & Garden,Kitchenware,7462.29,supp_161,3.88,1
prod_01575,Rice Cooker Electric Mini,Home & Garden,Kitchenware,13405.19,supp_044,0.95,1
prod_01576,Water Purifier RO XL,Home & Garden,Kitchenware,16756.95,supp_084,25.94,1
prod_01577,Blender Mixer Grinder SE,Home & Garden,Kitchenware,11946.24,supp_139,28.05,1
prod_01578,Spice Rack Organizer New,Home & Garden,Kitchenware,13939.36,supp_035,29.09,1
prod_01579,Lunch Box Stainless Ultra,Home & Garden,Kitchenware,17591.76,supp_046,17.77,1
prod_01580,Non-Stick Cookware Set 2023,Home & Garden,Kitchenware,11685.31,supp_192,19.11,1
prod_01581,Pressure Cooker 5L Elite,Home & Garden,Kitchenware,14317.62,supp_135,19.23,1
prod_01582,Kitchen Knife Set Basic,Home & Garden,Kitchenware,13577.71,supp_089,14.5,1
prod_01583,Mixing Bowl Stainless Eco,Home & Garden,Kitchenware,6064.65,supp_023,13.31,1
prod_01584,Cutting Board Bamboo Value,Home & Garden,Kitchenware,9461.69,supp_067,4.76,1
prod_01585,Rice Cooker Electric Prime,Home & Garden,Kitchenware,758.62,supp_134,24.48,1
prod_01586,Water Purifier RO Neo,Home & Garden,Kitchenware,21274.69,supp_089,8.67,1
prod_01587,Blender Mixer Grinder Air,Home & Garden,Kitchenware,13609.92,supp_177,27.67,1
prod_01588,Spice Rack Organizer Core,Home & Garden,Kitchenware,23700.46,supp_123,9.06,1
prod_01589,Lunch Box Stainless One,Home & Garden,Kitchenware,19263.8,supp_075,17.95,1
prod_01590,Non-Stick Cookware Set V2,Home & Garden,Kitchenware,20020.8,supp_141,11.27,1
prod_01591,Pressure Cooker 5L Plus,Home & Garden,Kitchenware,10587.53,supp_144,13.17,0
prod_01592,Kitchen Knife Set Lite,Home & Garden,Kitchenware,6622.45,supp_184,22.14,1
prod_01593,Mixing Bowl Stainless Pro,Home & Garden,Kitchenware,10048.22,supp_097,6.7,1
prod_01594,Cutting Board Bamboo Max,Home & Garden,Kitchenware,2440.64,supp_161,7.26,1
prod_01595,Rice Cooker Electric Mini,Home & Garden,Kitchenware,19231.19,supp_157,24.25,1
prod_01596,Water Purifier RO XL,Home & Garden,Kitchenware,17273.69,supp_073,19.49,1
prod_01597,Blender Mixer Grinder SE,Home & Garden,Kitchenware,13532.63,supp_069,12.45,1
prod_01598,Spice Rack Organizer New,Home & Garden,Kitchenware,21410.31,supp_047,4.19,1
prod_01599,Lunch Box Stainless Ultra,Home & Garden,Kitchenware,3203.73,supp_117,18.57,1
prod_01600,Non-Stick Cookware Set 2023,Home & Garden,Kitchenware,7167.29,supp_160,14.81,1
prod_01601,Pressure Cooker 5L Elite,Home & Garden,Kitchenware,8355.77,supp_039,1.58,0
prod_01602,Kitchen Knife Set Basic,Home & Garden,Kitchenware,13606.78,supp_048,29.17,1
prod_01603,Mixing Bowl Stainless Eco,Home & Garden,Kitchenware,7411.81,supp_033,21.48,1
prod_01604,Cutting Board Bamboo Value,Home & Garden,Kitchenware,18314.12,supp_060,2.8,1
prod_01605,Rice Cooker Electric Prime,Home & Garden,Kitchenware,860.76,supp_056,10.32,1
prod_01606,Water Purifier RO Neo,Home & Garden,Kitchenware,8133.63,supp_128,29.94,1
prod_01607,Blender Mixer Grinder Air,Home & Garden,Kitchenware,11860.27,supp_009,9.97,1
prod_01608,Spice Rack Organizer Core,Home & Garden,Kitchenware,21166.88,supp_038,1.78,1
prod_01609,Lunch Box Stainless One,Home & Garden,Kitchenware,19503.5,supp_019,16.34,1
prod_01610,Non-Stick Cookware Set V2,Home & Garden,Kitchenware,4949.29,supp_065,24.54,1
prod_01611,Pressure Cooker 5L Plus,Home & Garden,Kitchenware,20792.18,supp_032,29.24,1
prod_01612,Kitchen Knife Set Lite,Home & Garden,Kitchenware,18009.72,supp_099,23.16,1
prod_01613,Mixing Bowl Stainless Pro,Home & Garden,Kitchenware,11352.54,supp_189,29.84,1
prod_01614,Cutting Board Bamboo Max,Home & Garden,Kitchenware,5379.91,supp_189,23.15,1
prod_01615,Rice Cooker Electric Mini,Home & Garden,Kitchenware,13267.91,supp_054,14.24,1
prod_01616,Water Purifier RO XL,Home & Garden,Kitchenware,17195.34,supp_080,28.09,0
prod_01617,Blender Mixer Grinder SE,Home & Garden,Kitchenware,4385.98,supp_187,1.36,1
prod_01618,Spice Rack Organizer New,Home & Garden,Kitchenware,23466.81,supp_134,3.75,1
prod_01619,Lunch Box Stainless Ultra,Home & Garden,Kitchenware,12290.13,supp_077,6.04,1
prod_01620,Non-Stick Cookware Set 2023,Home & Garden,Kitchenware,22244.23,supp_171,6.61,1
prod_01621,Pressure Cooker 5L Elite,Home & Garden,Kitchenware,3266.75,supp_163,13.08,1
prod_01622,Kitchen Knife Set Basic,Home & Garden,Kitchenware,869.16,supp_071,17.58,1
prod_01623,Mixing Bowl Stainless Eco,Home & Garden,Kitchenware,10197.3,supp_063,0.37,1
prod_01624,Garden Tool Kit,Home & Garden,Garden,14736.39,supp_177,14.31,1
prod_01625,Plant Pot Ceramic,Home & Garden,Garden,15107.2,supp_096,23.15,1
prod_01626,Watering Can Metal,Home & Garden,Garden,6593.7,supp_128,2.83,1
prod_01627,Lawn Mower Manual,Home & Garden,Garden,15656.8,supp_195,18.79,1
prod_01628,Solar Garden Light,Home & Garden,Garden,1964.49,supp_166,4.7,1
prod_01629,Garden Hose 30m,Home & Garden,Garden,13640.66,supp_028,3.86,1
prod_01630,Compost Bin Kitchen,Home & Garden,Garden,6200.53,supp_143,23.68,1
prod_01631,Seed Starter Kit,Home & Garden,Garden,19039.09,supp_113,22.02,1
prod_01632,Pruning Shears Set,Home & Garden,Garden,1023.14,supp_097,10.81,1
prod_01633,Outdoor Bench Wood,Home & Garden,Garden,3800.94,supp_011,14.61,1
prod_01634,Garden Tool Kit V2,Home & Garden,Garden,11218.75,supp_076,16.33,1
prod_01635,Plant Pot Ceramic Plus,Home & Garden,Garden,12507.25,supp_146,5.68,1
prod_01636,Watering Can Metal Lite,Home & Garden,Garden,9017.78,supp_188,14.11,1
prod_01637,Lawn Mower Manual Pro,Home & Garden,Garden,21757.72,supp_154,27.44,1
prod_01638,Solar Garden Light Max,Home & Garden,Garden,14085.75,supp_018,15.98,1
prod_01639,Garden Hose 30m Mini,Home & Garden,Garden,11509.91,supp_068,16.29,1
prod_01640,Compost Bin Kitchen XL,Home & Garden,Garden,11624.94,supp_199,19.18,1
prod_01641,Seed Starter Kit SE,Home & Garden,Garden,9786.57,supp_048,26.5,1
prod_01642,Pruning Shears Set New,Home & Garden,Garden,15683.5,supp_094,23.3,1
prod_01643,Outdoor Bench Wood Ultra,Home & Garden,Garden,6350.27,supp_185,1.99,1
prod_01644,Garden Tool Kit 2023,Home & Garden,Garden,24195.5,supp_100,5.78,1
prod_01645,Plant Pot Ceramic Elite,Home & Garden,Garden,17238.99,supp_197,16.59,1
prod_01646,Watering Can Metal Basic,Home & Garden,Garden,15519.46,supp_083,12.35,1
prod_01647,Lawn Mower Manual Eco,Home & Garden,Garden,8389.59,supp_025,15.74,1
prod_01648,Solar Garden Light Value,Home & Garden,Garden,2133.66,supp_034,5.44,1
prod_01649,Garden Hose 30m Prime,Home & Garden,Garden,1266.21,supp_028,14.61,1
prod_01650,Compost Bin Kitchen Neo,Home & Garden,Garden,2919.46,supp_147,19.29,1
prod_01651,Seed Starter Kit Air,Home & Garden,Garden,10020.67,supp_126,15.82,1
prod_01652,Pruning Shears Set Core,Home & Garden,Garden,17682.19,supp_066,1.57,1
prod_01653,Outdoor Bench Wood One,Home & Garden,Garden,5907.71,supp_184,2.22,1
prod_01654,Garden Tool Kit V2,Home & Garden,Garden,23290.17,supp_054,19.71,1
prod_01655,Plant Pot Ceramic Plus,Home & Garden,Garden,23245.89,supp_021,14.09,1
prod_01656,Watering Can Metal Lite,Home & Garden,Garden,16153.46,supp_093,16.78,1
prod_01657,Lawn Mower Manual Pro,Home & Garden,Garden,23486.97,supp_107,24.68,1
prod_01658,Solar Garden Light Max,Home & Garden,Garden,19959.11,supp_015,24.73,1
prod_01659,Garden Hose 30m Mini,Home & Garden,Garden,7012.48,supp_011,22.06,1
prod_01660,Compost Bin Kitchen XL,Home & Garden,Garden,20944.18,supp_020,28.34,1
prod_01661,Seed Starter Kit SE,Home & Garden,Garden,,supp_025,3.13,1
prod_01662,Pruning Shears Set New,Home & Garden,Garden,6159.94,supp_099,5.76,1
prod_01663,Outdoor Bench Wood Ultra,Home & Garden,Garden,13391.7,supp_064,17.14,1
prod_01664,Garden Tool Kit 2023,Home & Garden,Garden,23713.83,supp_143,22.5,1
prod_01665,Plant Pot Ceramic Elite,Home & Garden,Garden,10672.02,supp_028,23.01,1
prod_01666,Watering Can Metal Basic,Home & Garden,Garden,14625.81,supp_173,13.82,1
prod_01667,Lawn Mower Manual Eco,Home & Garden,Garden,16798.44,supp_027,5.09,1
prod_01668,Solar Garden Light Value,Home & Garden,Garden,4919.72,supp_103,15.19,1
prod_01669,Garden Hose 30m Prime,Home & Garden,Garden,16609.53,supp_137,29.95,1
prod_01670,Compost Bin Kitchen Neo,Home & Garden,Garden,11353.8,supp_091,27.08,0
prod_01671,Seed Starter Kit Air,Home & Garden,Garden,13976.99,supp_084,25.36,0
prod_01672,Pruning Shears Set Core,Home & Garden,Garden,10602.41,supp_163,12.97,1
prod_01673,Outdoor Bench Wood One,Home & Garden,Garden,18283.76,supp_156,7.3,1
prod_01674,Garden Tool Kit V2,Home & Garden,Garden,13867.84,supp_097,22.99,1
prod_01675,Plant Pot Ceramic Plus,Home & Garden,Garden,23190.6,supp_066,10.86,1
prod_01676,Watering Can Metal Lite,Home & Garden,Garden,11583.89,supp_102,0.11,1
prod_01677,Lawn Mower Manual Pro,Home & Garden,Garden,1349.24,supp_073,17.91,1
prod_01678,Solar Garden Light Max,Home & Garden,Garden,13181.43,supp_078,0.3,1
prod_01679,Garden Hose 30m Mini,Home & Garden,Garden,24617.66,supp_055,25.69,1
prod_01680,Compost Bin Kitchen XL,Home & Garden,Garden,1031.68,supp_177,24.69,1
prod_01681,Seed Starter Kit SE,Home & Garden,Garden,23018.25,supp_131,16.73,1
prod_01682,Pruning Shears Set New,Home & Garden,Garden,23185.1,supp_040,2.92,1
prod_01683,Outdoor Bench Wood Ultra,Home & Garden,Garden,11779.06,supp_040,4.24,1
prod_01684,Garden Tool Kit 2023,Home & Garden,Garden,9493.53,supp_150,7.57,1
prod_01685,Plant Pot Ceramic Elite,Home & Garden,Garden,6777.97,supp_077,2.85,1
prod_01686,Watering Can Metal Basic,Home & Garden,Garden,10295.06,supp_056,22.05,1
prod_01687,Lawn Mower Manual Eco,Home & Garden,Garden,18227.72,supp_124,5.27,1
prod_01688,Solar Garden Light Value,Home & Garden,Garden,20729.78,supp_177,21.12,1
prod_01689,Garden Hose 30m Prime,Home & Garden,Garden,20578.12,supp_025,17.9,1
prod_01690,Compost Bin Kitchen Neo,Home & Garden,Garden,7859.63,supp_188,24.27,1
prod_01691,Seed Starter Kit Air,Home & Garden,Garden,9847.88,supp_200,1.77,1
prod_01692,Pruning Shears Set Core,Home & Garden,Garden,19387.09,supp_090,26.41,1
prod_01693,Outdoor Bench Wood One,Home & Garden,Garden,11140.46,supp_031,26.11,1
prod_01694,Garden Tool Kit V2,Home & Garden,Garden,6054.58,supp_168,25.5,1
prod_01695,Plant Pot Ceramic Plus,Home & Garden,Garden,23252,supp_163,23.34,1
prod_01696,Watering Can Metal Lite,Home & Garden,Garden,9870.93,supp_079,15.78,1
prod_01697,Lawn Mower Manual Pro,Home & Garden,Garden,8323.26,supp_145,4.57,1
prod_01698,Solar Garden Light Max,Home & Garden,Garden,12808.84,supp_057,4.68,1
prod_01699,Garden Hose 30m Mini,Home & Garden,Garden,17004.06,supp_101,29.13,1
prod_01700,Compost Bin Kitchen XL,Home & Garden,Garden,18944.58,supp_148,15.19,1
prod_01701,Seed Starter Kit SE,Home & Garden,Garden,5941.1,supp_075,23.61,1
prod_01702,Pruning Shears Set New,Home & Garden,Garden,4126.3,supp_087,2.57,1
prod_01703,Outdoor Bench Wood Ultra,Home & Garden,Garden,14500.29,supp_013,16.49,1
prod_01704,Garden Tool Kit 2023,Home & Garden,Garden,6932.67,supp_103,15.1,1
prod_01705,Plant Pot Ceramic Elite,Home & Garden,Garden,19458.72,supp_034,22.88,1
prod_01706,Watering Can Metal Basic,Home & Garden,Garden,12282.6,supp_051,14.69,1
prod_01707,Lawn Mower Manual Eco,Home & Garden,Garden,16480.09,supp_051,16.88,1
prod_01708,Solar Garden Light Value,Home & Garden,Garden,24928.43,supp_135,7.46,1
prod_01709,Garden Hose 30m Prime,Home & Garden,Garden,2255.28,supp_199,12.96,1
prod_01710,Compost Bin Kitchen Neo,Home & Garden,Garden,17276.08,supp_148,2.78,1
prod_01711,Seed Starter Kit Air,Home & Garden,Garden,16957.82,supp_109,11.02,1
prod_01712,Pruning Shears Set Core,Home & Garden,Garden,5167,supp_089,17.86,1
prod_01713,Outdoor Bench Wood One,Home & Garden,Garden,1093.07,supp_079,5.16,1
prod_01714,Garden Tool Kit V2,Home & Garden,Garden,9068.05,supp_114,18.73,1
prod_01715,Plant Pot Ceramic Plus,Home & Garden,Garden,11291.35,supp_060,6.07,1
prod_01716,Watering Can Metal Lite,Home & Garden,Garden,9658.61,supp_194,21.88,1
prod_01717,Lawn Mower Manual Pro,Home & Garden,Garden,2602.45,supp_190,1.73,1
prod_01718,Solar Garden Light Max,Home & Garden,Garden,23749.05,supp_038,26.08,1
prod_01719,Garden Hose 30m Mini,Home & Garden,Garden,20593.28,supp_004,10.36,1
prod_01720,Compost Bin Kitchen XL,Home & Garden,Garden,20204.88,supp_079,13.56,1
prod_01721,Seed Starter Kit SE,Home & Garden,Garden,1057.33,supp_054,22.23,1
prod_01722,Pruning Shears Set New,Home & Garden,Garden,5690.95,supp_140,15.75,1
prod_01723,Outdoor Bench Wood Ultra,Home & Garden,Garden,6837.12,supp_124,18.73,1
prod_01724,Garden Tool Kit 2023,Home & Garden,Garden,24811.4,supp_178,20.99,1
prod_01725,Plant Pot Ceramic Elite,Home & Garden,Garden,950.52,supp_150,27.19,1
prod_01726,Watering Can Metal Basic,Home & Garden,Garden,13406.58,supp_066,5.19,1
prod_01727,Lawn Mower Manual Eco,Home & Garden,Garden,7458.33,supp_179,18.58,1
prod_01728,Solar Garden Light Value,Home & Garden,Garden,1800.59,supp_168,28.36,1
prod_01729,Garden Hose 30m Prime,Home & Garden,Garden,2131.65,supp_170,8.21,1
prod_01730,Compost Bin Kitchen Neo,Home & Garden,Garden,21376.03,supp_169,10.87,1
prod_01731,Seed Starter Kit Air,Home & Garden,Garden,3143.34,supp_075,26.04,1
prod_01732,Pruning Shears Set Core,Home & Garden,Garden,16410.57,supp_060,29.4,1
prod_01733,Outdoor Bench Wood One,Home & Garden,Garden,12959.24,supp_182,3.08,1
prod_01734,Garden Tool Kit V2,Home & Garden,Garden,8228.67,supp_153,15.99,1
prod_01735,Plant Pot Ceramic Plus,Home & Garden,Garden,5067.23,supp_129,29.01,1
prod_01736,Watering Can Metal Lite,Home & Garden,Garden,14236.84,supp_183,0.74,1
prod_01737,Lawn Mower Manual Pro,Home & Garden,Garden,6561.11,supp_136,9.22,1
prod_01738,Solar Garden Light Max,Home & Garden,Garden,12503.35,supp_191,4.79,1
prod_01739,Garden Hose 30m Mini,Home & Garden,Garden,8996.11,supp_091,10.73,1
prod_01740,Compost Bin Kitchen XL,Home & Garden,Garden,7906.99,supp_129,8.35,1
prod_01741,Seed Starter Kit SE,Home & Garden,Garden,2019.24,supp_066,26.37,1
prod_01742,Pruning Shears Set New,Home & Garden,Garden,22314.85,supp_008,28.33,0
prod_01743,Outdoor Bench Wood Ultra,Home & Garden,Garden,23753.35,supp_058,4.64,1
prod_01744,Garden Tool Kit 2023,Home & Garden,Garden,22480.8,supp_169,4.2,1
prod_01745,Plant Pot Ceramic Elite,Home & Garden,Garden,18382.3,supp_134,28.82,0
prod_01746,Watering Can Metal Basic,Home & Garden,Garden,15504.99,supp_161,20.63,1
prod_01747,Lawn Mower Manual Eco,Home & Garden,Garden,10724.67,supp_147,4.67,1
prod_01748,Solar Garden Light Value,Home & Garden,Garden,24278.16,supp_155,9.95,1
prod_01749,Garden Hose 30m Prime,Home & Garden,Garden,13784.73,supp_053,19.61,1
prod_01750,Compost Bin Kitchen Neo,Home & Garden,Garden,14735.25,supp_176,24.02,1
prod_01751,Seed Starter Kit Air,Home & Garden,Garden,21633.4,supp_080,20.69,1
prod_01752,Pruning Shears Set Core,Home & Garden,Garden,22516.76,supp_035,12.96,1
prod_01753,Outdoor Bench Wood One,Home & Garden,Garden,22770.55,supp_198,4.44,1
prod_01754,Garden Tool Kit V2,Home & Garden,Garden,23359.23,supp_041,9.59,1
prod_01755,Plant Pot Ceramic Plus,Home & Garden,Garden,14154.84,supp_185,3.64,1
prod_01756,Watering Can Metal Lite,Home & Garden,Garden,8281.14,supp_038,21.84,0
prod_01757,Lawn Mower Manual Pro,Home & Garden,Garden,19253.16,supp_106,28.84,1
prod_01758,Solar Garden Light Max,Home & Garden,Garden,7932.03,supp_191,28.02,1
prod_01759,Garden Hose 30m Mini,Home & Garden,Garden,22406.19,supp_190,8.29,1
prod_01760,Compost Bin Kitchen XL,Home & Garden,Garden,0,supp_028,4.03,1
prod_01761,Seed Starter Kit SE,,Garden,1141.86,supp_157,18.55,1
prod_01762,Pruning Shears Set New,Home & Garden,Garden,15337.31,supp_157,7,1
prod_01763,Outdoor Bench Wood Ultra,Home & Garden,Garden,6188.47,supp_176,0.88,1
prod_01764,Garden Tool Kit 2023,Home & Garden,Garden,2447.15,supp_200,14.35,1
prod_01765,Plant Pot Ceramic Elite,Home & Garden,Garden,12806.95,supp_155,14.12,1
prod_01766,Watering Can Metal Basic,Home & Garden,Garden,16414.43,supp_048,25.58,1
prod_01767,Lawn Mower Manual Eco,Home & Garden,Garden,12540.42,supp_036,5,1
prod_01768,Solar Garden Light Value,Home & Garden,Garden,6043.69,supp_105,22.96,1
prod_01769,Garden Hose 30m Prime,Home & Garden,Garden,867.85,supp_070,28.51,1
prod_01770,Compost Bin Kitchen Neo,Home & Garden,Garden,,supp_172,29.65,1
prod_01771,Seed Starter Kit Air,Home & Garden,Garden,19065.53,supp_017,5.39,1
prod_01772,Pruning Shears Set Core,Home & Garden,Garden,23890.13,supp_113,26.03,1
prod_01773,Outdoor Bench Wood One,Home & Garden,Garden,12503.6,supp_084,26.02,1
prod_01774,Garden Tool Kit V2,Home & Garden,Garden,22245.88,supp_110,12.21,1
prod_01775,Plant Pot Ceramic Plus,Home & Garden,Garden,1524.74,supp_189,24.75,1
prod_01776,Watering Can Metal Lite,Home & Garden,Garden,18144.92,supp_101,18.38,1
prod_01777,Lawn Mower Manual Pro,Home & Garden,Garden,18690.46,supp_153,16.13,1
prod_01778,Solar Garden Light Max,Home & Garden,Garden,,supp_181,23.63,1
prod_01779,Garden Hose 30m Mini,Home & Garden,Garden,13255.9,supp_116,13.76,1
prod_01780,Compost Bin Kitchen XL,Home & Garden,Garden,22005.29,supp_063,15.61,1
prod_01781,Seed Starter Kit SE,Home & Garden,Garden,10192.47,supp_189,1.27,1
prod_01782,Bed Sheet Cotton King,Home & Garden,Bedding,13145.1,supp_162,28.88,1
