date_id,full_date,day_of_week,day_number,month_number,month_name,quarter,year,is_weekend,is_np_holiday
2210,1/18/2025,Saturday,18,1,January,Q1,2025,1,0
2211,1/19/2025,Sunday,19,1,January,Q1,2025,1,0
2212,1/20/2025,Monday,20,1,January,Q1,2025,0,0
2213,1/21/2025,Tuesday,21,1,January,Q1,2025,0,0
2214,1/22/2025,Wednesday,22,1,January,Q1,2025,0,0
2215,1/23/2025,Thursday,23,1,January,Q1,2025,0,0
2216,1/24/2025,Friday,24,1,January,Q1,2025,0,0
2217,1/25/2025,Saturday,25,1,January,Q1,2025,1,0
2218,1/26/2025,Sunday,26,1,January,Q1,2025,1,0
2219,1/27/2025,Monday,27,1,January,Q1,2025,0,0
2220,1/28/2025,Tuesday,28,1,January,Q1,2025,0,0
2221,1/29/2025,Wednesday,29,1,January,Q1,2025,0,0
2222,1/30/2025,Thursday,30,1,January,Q1,2025,0,0
2223,1/31/2025,Friday,31,1,January,Q1,2025,0,0
2224,2/1/2025,Saturday,1,2,February,Q1,2025,1,0
2225,2/2/2025,Sunday,2,2,February,Q1,2025,1,0
2226,2/3/2025,Monday,3,2,February,Q1,2025,0,0
2227,2/4/2025,Tuesday,4,2,February,Q1,2025,0,0
2228,2/5/2025,Wednesday,5,2,February,Q1,2025,0,0
2229,2/6/2025,Thursday,6,2,February,Q1,2025,0,0
2230,2/7/2025,Friday,7,2,February,Q1,2025,0,0
2231,2/8/2025,Saturday,8,2,February,Q1,2025,1,0
2232,2/9/2025,Sunday,9,2,February,Q1,2025,1,0
2233,2/10/2025,Monday,10,2,February,Q1,2025,0,0
2234,2/11/2025,Tuesday,11,2,February,Q1,2025,0,0
2235,2/12/2025,Wednesday,12,2,February,Q1,2025,0,0
2236,2/13/2025,Thursday,13,2,February,Q1,2025,0,0
2237,2/14/2025,Friday,14,2,February,Q1,2025,0,0
2238,2/15/2025,Saturday,15,2,February,Q1,2025,1,0
2239,2/16/2025,Sunday,16,2,February,Q1,2025,1,0
2240,2/17/2025,Monday,17,2,February,Q1,2025,0,0
2241,2/18/2025,Tuesday,18,2,February,Q1,2025,0,0
2242,2/19/2025,Wednesday,19,2,February,Q1,2025,0,0
2243,2/20/2025,Thursday,20,2,February,Q1,2025,0,0
2244,2/21/2025,Friday,21,2,February,Q1,2025,0,0
2245,2/22/2025,Saturday,22,2,February,Q1,2025,1,0
2246,2/23/2025,Sunday,23,2,February,Q1,2025,1,0
2247,2/24/2025,Monday,24,2,February,Q1,2025,0,0
2248,2/25/2025,Tuesday,25,2,February,Q1,2025,0,0
2249,2/26/2025,Wednesday,26,2,February,Q1,2025,0,0
2250,2/27/2025,Thursday,27,2,February,Q1,2025,0,0
2251,2/28/2025,Friday,28,2,February,Q1,2025,0,0
2252,3/1/2025,Saturday,1,3,March,Q1,2025,1,0
2253,3/2/2025,Sunday,2,3,March,Q1,2025,1,0
2254,3/3/2025,Monday,3,3,March,Q1,2025,0,0
2255,3/4/2025,Tuesday,4,3,March,Q1,2025,0,0
2256,3/5/2025,Wednesday,5,3,March,Q1,2025,0,0
2257,3/6/2025,Thursday,6,3,March,Q1,2025,0,0
2258,3/7/2025,Friday,7,3,March,Q1,2025,0,0
2259,3/8/2025,Saturday,8,3,March,Q1,2025,1,0
2260,3/9/2025,Sunday,9,3,March,Q1,2025,1,0
2261,3/10/2025,Monday,10,3,March,Q1,2025,0,0
2262,3/11/2025,Tuesday,11,3,March,Q1,2025,0,0
2263,3/12/2025,Wednesday,12,3,March,Q1,2025,0,0
2264,3/13/2025,Thursday,13,3,March,Q1,2025,0,0
2265,3/14/2025,Friday,14,3,March,Q1,2025,0,1
2266,3/15/2025,Saturday,15,3,March,Q1,2025,1,1
2267,3/16/2025,Sunday,16,3,March,Q1,2025,1,0
2268,3/17/2025,Monday,17,3,March,Q1,2025,0,0
2269,3/18/2025,Tuesday,18,3,March,Q1,2025,0,0
2270,3/19/2025,Wednesday,19,3,March,Q1,2025,0,0
2271,3/20/2025,Thursday,20,3,March,Q1,2025,0,0
2272,3/21/2025,Friday,21,3,March,Q1,2025,0,0
2273,3/22/2025,Saturday,22,3,March,Q1,2025,1,0
2274,3/23/2025,Sunday,23,3,March,Q1,2025,1,0
2275,3/24/2025,Monday,24,3,March,Q1,2025,0,0
2276,3/25/2025,Tuesday,25,3,March,Q1,2025,0,0
2277,3/26/2025,Wednesday,26,3,March,Q1,2025,0,0
2278,3/27/2025,Thursday,27,3,March,Q1,2025,0,0
2279,3/28/2025,Friday,28,3,March,Q1,2025,0,0
2280,3/29/2025,Saturday,29,3,March,Q1,2025,1,0
2281,3/30/2025,Sunday,30,3,March,Q1,2025,1,0
2282,3/31/2025,Monday,31,3,March,Q1,2025,0,0
2283,4/1/2025,Tuesday,1,4,April,Q2,2025,0,0
2284,4/2/2025,Wednesday,2,4,April,Q2,2025,0,0
2285,4/3/2025,Thursday,3,4,April,Q2,2025,0,0
2286,4/4/2025,Friday,4,4,April,Q2,2025,0,0
2287,4/5/2025,Saturday,5,4,April,Q2,2025,1,0
2288,4/6/2025,Sunday,6,4,April,Q2,2025,1,0
2289,4/7/2025,Monday,7,4,April,Q2,2025,0,0
2290,4/8/2025,Tuesday,8,4,April,Q2,2025,0,0
2291,4/9/2025,Wednesday,9,4,April,Q2,2025,0,0
2292,4/10/2025,Thursday,10,4,April,Q2,2025,0,0
2293,4/11/2025,Friday,11,4,April,Q2,2025,0,0
2294,4/12/2025,Saturday,12,4,April,Q2,2025,1,0
2295,4/13/2025,Sunday,13,4,April,Q2,2025,1,0
2296,4/14/2025,Monday,14,4,April,Q2,2025,0,1
2297,4/15/2025,Tuesday,15,4,April,Q2,2025,0,1
2298,4/16/2025,Wednesday,16,4,April,Q2,2025,0,0
2299,4/17/2025,Thursday,17,4,April,Q2,2025,0,0
2300,4/18/2025,Friday,18,4,April,Q2,2025,0,0
2301,4/19/2025,Saturday,19,4,April,Q2,2025,1,0
2302,4/20/2025,Sunday,20,4,April,Q2,2025,1,0
2303,4/21/2025,Monday,21,4,April,Q2,2025,0,0
2304,4/22/2025,Tuesday,22,4,April,Q2,2025,0,0
2305,4/23/2025,Wednesday,23,4,April,Q2,2025,0,0
2306,4/24/2025,Thursday,24,4,April,Q2,2025,0,0
2307,4/25/2025,Friday,25,4,April,Q2,2025,0,0
2308,4/26/2025,Saturday,26,4,April,Q2,2025,1,0
2309,4/27/2025,Sunday,27,4,April,Q2,2025,1,0
2310,4/28/2025,Monday,28,4,April,Q2,2025,0,0
2311,4/29/2025,Tuesday,29,4,April,Q2,2025,0,0
2312,4/30/2025,Wednesday,30,4,April,Q2,2025,0,0
2313,5/1/2025,Thursday,1,5,May,Q2,2025,0,0
2314,5/2/2025,Friday,2,5,May,Q2,2025,0,0
2315,5/3/2025,Saturday,3,5,May,Q2,2025,1,0
2316,5/4/2025,Sunday,4,5,May,Q2,2025,1,0
2317,5/5/2025,Monday,5,5,May,Q2,2025,0,0
2318,5/6/2025,Tuesday,6,5,May,Q2,2025,0,0
2319,5/7/2025,Wednesday,7,5,May,Q2,2025,0,0
2320,5/8/2025,Thursday,8,5,May,Q2,2025,0,0
2321,5/9/2025,Friday,9,5,May,Q2,2025,0,0
2322,5/10/2025,Saturday,10,5,May,Q2,2025,1,0
2323,5/11/2025,Sunday,11,5,May,Q2,2025,1,0
2324,5/12/2025,Monday,12,5,May,Q2,2025,0,0
2325,5/13/2025,Tuesday,13,5,May,Q2,2025,0,0
2326,5/14/2025,Wednesday,14,5,May,Q2,2025,0,0
2327,5/15/2025,Thursday,15,5,May,Q2,2025,0,1
2328,5/16/2025,Friday,16,5,May,Q2,2025,0,1
2329,5/17/2025,Saturday,17,5,May,Q2,2025,1,0
2330,5/18/2025,Sunday,18,5,May,Q2,2025,1,0
2331,5/19/2025,Monday,19,5,May,Q2,2025,0,0
2332,5/20/2025,Tuesday,20,5,May,Q2,2025,0,0
2333,5/21/2025,Wednesday,21,5,May,Q2,2025,0,0
2334,5/22/2025,Thursday,22,5,May,Q2,2025,0,0
2335,5/23/2025,Friday,23,5,May,Q2,2025,0,0
2336,5/24/2025,Saturday,24,5,May,Q2,2025,1,0
2337,5/25/2025,Sunday,25,5,May,Q2,2025,1,0
2338,5/26/2025,Monday,26,5,May,Q2,2025,0,0
2339,5/27/2025,Tuesday,27,5,May,Q2,2025,0,0
2340,5/28/2025,Wednesday,28,5,May,Q2,2025,0,0
2341,5/29/2025,Thursday,29,5,May,Q2,2025,0,0
2342,5/30/2025,Friday,30,5,May,Q2,2025,0,0
2343,5/31/2025,Saturday,31,5,May,Q2,2025,1,0
2344,6/1/2025,Sunday,1,6,June,Q2,2025,1,0
2345,6/2/2025,Monday,2,6,June,Q2,2025,0,0
2346,6/3/2025,Tuesday,3,6,June,Q2,2025,0,0
2347,6/4/2025,Wednesday,4,6,June,Q2,2025,0,0
2348,6/5/2025,Thursday,5,6,June,Q2,2025,0,0
2349,6/6/2025,Friday,6,6,June,Q2,2025,0,0
2350,6/7/2025,Saturday,7,6,June,Q2,2025,1,0
2351,6/8/2025,Sunday,8,6,June,Q2,2025,1,0
2352,6/9/2025,Monday,9,6,June,Q2,2025,0,0
2353,6/10/2025,Tuesday,10,6,June,Q2,2025,0,0
2354,6/11/2025,Wednesday,11,6,June,Q2,2025,0,0
2355,6/12/2025,Thursday,12,6,June,Q2,2025,0,0
2356,6/13/2025,Friday,13,6,June,Q2,2025,0,0
2357,6/14/2025,Saturday,14,6,June,Q2,2025,1,0
2358,6/15/2025,Sunday,15,6,June,Q2,2025,1,0
2359,6/16/2025,Monday,16,6,June,Q2,2025,0,0
2360,6/17/2025,Tuesday,17,6,June,Q2,2025,0,0
2361,6/18/2025,Wednesday,18,6,June,Q2,2025,0,0
2362,6/19/2025,Thursday,19,6,June,Q2,2025,0,0
2363,6/20/2025,Friday,20,6,June,Q2,2025,0,0
2364,6/21/2025,Saturday,21,6,June,Q2,2025,1,0
2365,6/22/2025,Sunday,22,6,June,Q2,2025,1,0
2366,6/23/2025,Monday,23,6,June,Q2,2025,0,0
2367,6/24/2025,Tuesday,24,6,June,Q2,2025,0,0
2368,6/25/2025,Wednesday,25,6,June,Q2,2025,0,0
2369,6/26/2025,Thursday,26,6,June,Q2,2025,0,0
2370,6/27/2025,Friday,27,6,June,Q2,2025,0,0
2371,6/28/2025,Saturday,28,6,June,Q2,2025,1,0
2372,6/29/2025,Sunday,29,6,June,Q2,2025,1,0
2373,6/30/2025,Monday,30,6,June,Q2,2025,0,0
2374,7/1/2025,Tuesday,1,7,July,Q3,2025,0,0
2375,7/2/2025,Wednesday,2,7,July,Q3,2025,0,0
2376,7/3/2025,Thursday,3,7,July,Q3,2025,0,0
2377,7/4/2025,Friday,4,7,July,Q3,2025,0,0
2378,7/5/2025,Saturday,5,7,July,Q3,2025,1,0
2379,7/6/2025,Sunday,6,7,July,Q3,2025,1,0
2380,7/7/2025,Monday,7,7,July,Q3,2025,0,0
2381,7/8/2025,Tuesday,8,7,July,Q3,2025,0,0
2382,7/9/2025,Wednesday,9,7,July,Q3,2025,0,0
2383,7/10/2025,Thursday,10,7,July,Q3,2025,0,0
2384,7/11/2025,Friday,11,7,July,Q3,2025,0,0
2385,7/12/2025,Saturday,12,7,July,Q3,2025,1,0
2386,7/13/2025,Sunday,13,7,July,Q3,2025,1,0
2387,7/14/2025,Monday,14,7,July,Q3,2025,0,0
2388,7/15/2025,Tuesday,15,7,July,Q3,2025,0,0
2389,7/16/2025,Wednesday,16,7,July,Q3,2025,0,0
2390,7/17/2025,Thursday,17,7,July,Q3,2025,0,0
2391,7/18/2025,Friday,18,7,July,Q3,2025,0,0
2392,7/19/2025,Saturday,19,7,July,Q3,2025,1,0
2393,7/20/2025,Sunday,20,7,July,Q3,2025,1,0
2394,7/21/2025,Monday,21,7,July,Q3,2025,0,0
2395,7/22/2025,Tuesday,22,7,July,Q3,2025,0,0
2396,7/23/2025,Wednesday,23,7,July,Q3,2025,0,0
2397,7/24/2025,Thursday,24,7,July,Q3,2025,0,0
2398,7/25/2025,Friday,25,7,July,Q3,2025,0,0
2399,7/26/2025,Saturday,26,7,July,Q3,2025,1,0
2400,7/27/2025,Sunday,27,7,July,Q3,2025,1,0
2401,7/28/2025,Monday,28,7,July,Q3,2025,0,0
2402,7/29/2025,Tuesday,29,7,July,Q3,2025,0,0
2403,7/30/2025,Wednesday,30,7,July,Q3,2025,0,0
2404,7/31/2025,Thursday,31,7,July,Q3,2025,0,0
2405,8/1/2025,Friday,1,8,August,Q3,2025,0,0
2406,8/2/2025,Saturday,2,8,August,Q3,2025,1,0
2407,8/3/2025,Sunday,3,8,August,Q3,2025,1,0
2408,8/4/2025,Monday,4,8,August,Q3,2025,0,0
2409,8/5/2025,Tuesday,5,8,August,Q3,2025,0,0
2410,8/6/2025,Wednesday,6,8,August,Q3,2025,0,0
2411,8/7/2025,Thursday,7,8,August,Q3,2025,0,0
2412,8/8/2025,Friday,8,8,August,Q3,2025,0,0
2413,8/9/2025,Saturday,9,8,August,Q3,2025,1,0
2414,8/10/2025,Sunday,10,8,August,Q3,2025,1,0
2415,8/11/2025,Monday,11,8,August,Q3,2025,0,0
2416,8/12/2025,Tuesday,12,8,August,Q3,2025,0,0
2417,8/13/2025,Wednesday,13,8,August,Q3,2025,0,0
2418,8/14/2025,Thursday,14,8,August,Q3,2025,0,0
2419,8/15/2025,Friday,15,8,August,Q3,2025,0,0
2420,8/16/2025,Saturday,16,8,August,Q3,2025,1,0
2421,8/17/2025,Sunday,17,8,August,Q3,2025,1,0
2422,8/18/2025,Monday,18,8,August,Q3,2025,0,0
2423,8/19/2025,Tuesday,19,8,August,Q3,2025,0,0
2424,8/20/2025,Wednesday,20,8,August,Q3,2025,0,0
2425,8/21/2025,Thursday,21,8,August,Q3,2025,0,0
2426,8/22/2025,Friday,22,8,August,Q3,2025,0,0
2427,8/23/2025,Saturday,23,8,August,Q3,2025,1,0
2428,8/24/2025,Sunday,24,8,August,Q3,2025,1,0
2429,8/25/2025,Monday,25,8,August,Q3,2025,0,0
2430,8/26/2025,Tuesday,26,8,August,Q3,2025,0,0
2431,8/27/2025,Wednesday,27,8,August,Q3,2025,0,0
2432,8/28/2025,Thursday,28,8,August,Q3,2025,0,0
2433,8/29/2025,Friday,29,8,August,Q3,2025,0,0
2434,8/30/2025,Saturday,30,8,August,Q3,2025,1,0
2435,8/31/2025,Sunday,31,8,August,Q3,2025,1,0
2436,9/1/2025,Monday,1,9,September,Q3,2025,0,0
2437,9/2/2025,Tuesday,2,9,September,Q3,2025,0,0
2438,9/3/2025,Wednesday,3,9,September,Q3,2025,0,0
2439,9/4/2025,Thursday,4,9,September,Q3,2025,0,0
2440,9/5/2025,Friday,5,9,September,Q3,2025,0,0
2441,9/6/2025,Saturday,6,9,September,Q3,2025,1,0
2442,9/7/2025,Sunday,7,9,September,Q3,2025,1,0
2443,9/8/2025,Monday,8,9,September,Q3,2025,0,0
2444,9/9/2025,Tuesday,9,9,September,Q3,2025,0,0
2445,9/10/2025,Wednesday,10,9,September,Q3,2025,0,0
2446,9/11/2025,Thursday,11,9,September,Q3,2025,0,0
2447,9/12/2025,Friday,12,9,September,Q3,2025,0,0
2448,9/13/2025,Saturday,13,9,September,Q3,2025,1,0
2449,9/14/2025,Sunday,14,9,September,Q3,2025,1,0
2450,9/15/2025,Monday,15,9,September,Q3,2025,0,0
2451,9/16/2025,Tuesday,16,9,September,Q3,2025,0,0
2452,9/17/2025,Wednesday,17,9,September,Q3,2025,0,0
2453,9/18/2025,Thursday,18,9,September,Q3,2025,0,0
2454,9/19/2025,Friday,19,9,September,Q3,2025,0,0
2455,9/20/2025,Saturday,20,9,September,Q3,2025,1,0
2456,9/21/2025,Sunday,21,9,September,Q3,2025,1,0
2457,9/22/2025,Monday,22,9,September,Q3,2025,0,0
2458,9/23/2025,Tuesday,23,9,September,Q3,2025,0,0
2459,9/24/2025,Wednesday,24,9,September,Q3,2025,0,0
2460,9/25/2025,Thursday,25,9,September,Q3,2025,0,0
2461,9/26/2025,Friday,26,9,September,Q3,2025,0,0
2462,9/27/2025,Saturday,27,9,September,Q3,2025,1,0
2463,9/28/2025,Sunday,28,9,September,Q3,2025,1,0
2464,9/29/2025,Monday,29,9,September,Q3,2025,0,0
2465,9/30/2025,Tuesday,30,9,September,Q3,2025,0,0
2466,10/1/2025,Wednesday,1,10,October,Q4,2025,0,0
2467,10/2/2025,Thursday,2,10,October,Q4,2025,0,0
2468,10/3/2025,Friday,3,10,October,Q4,2025,0,0
2469,10/4/2025,Saturday,4,10,October,Q4,2025,1,0
2470,10/5/2025,Sunday,5,10,October,Q4,2025,1,0
2471,10/6/2025,Monday,6,10,October,Q4,2025,0,0
2472,10/7/2025,Tuesday,7,10,October,Q4,2025,0,0
2473,10/8/2025,Wednesday,8,10,October,Q4,2025,0,0
2474,10/9/2025,Thursday,9,10,October,Q4,2025,0,0
2475,10/10/2025,Friday,10,10,October,Q4,2025,0,1
2476,10/11/2025,Saturday,11,10,October,Q4,2025,1,1
2477,10/12/2025,Sunday,12,10,October,Q4,2025,1,1
2478,10/13/2025,Monday,13,10,October,Q4,2025,0,1
2479,10/14/2025,Tuesday,14,10,October,Q4,2025,0,1
2480,10/15/2025,Wednesday,15,10,October,Q4,2025,0,1
2481,10/16/2025,Thursday,16,10,October,Q4,2025,0,1
2482,10/17/2025,Friday,17,10,October,Q4,2025,0,1
2483,10/18/2025,Saturday,18,10,October,Q4,2025,1,1
2484,10/19/2025,Sunday,19,10,October,Q4,2025,1,1
2485,10/20/2025,Monday,20,10,October,Q4,2025,0,1
2486,10/21/2025,Tuesday,21,10,October,Q4,2025,0,1
2487,10/22/2025,Wednesday,22,10,October,Q4,2025,0,0
2488,10/23/2025,Thursday,23,10,October,Q4,2025,0,0
2489,10/24/2025,Friday,24,10,October,Q4,2025,0,0
2490,10/25/2025,Saturday,25,10,October,Q4,2025,1,0
2491,10/26/2025,Sunday,26,10,October,Q4,2025,1,0
2492,10/27/2025,Monday,27,10,October,Q4,2025,0,0
2493,10/28/2025,Tuesday,28,10,October,Q4,2025,0,1
2494,10/29/2025,Wednesday,29,10,October,Q4,2025,0,1
2495,10/30/2025,Thursday,30,10,October,Q4,2025,0,1
2496,10/31/2025,Friday,31,10,October,Q4,2025,0,1
2497,11/1/2025,Saturday,1,11,November,Q4,2025,1,1
2498,11/2/2025,Sunday,2,11,November,Q4,2025,1,1
2499,11/3/2025,Monday,3,11,November,Q4,2025,0,1
2500,11/4/2025,Tuesday,4,11,November,Q4,2025,0,1
2501,11/5/2025,Wednesday,5,11,November,Q4,2025,0,0
2502,11/6/2025,Thursday,6,11,November,Q4,2025,0,0
2503,11/7/2025,Friday,7,11,November,Q4,2025,0,0
2504,11/8/2025,Saturday,8,11,November,Q4,2025,1,0
2505,11/9/2025,Sunday,9,11,November,Q4,2025,1,0
2506,11/10/2025,Monday,10,11,November,Q4,2025,0,0
2507,11/11/2025,Tuesday,11,11,November,Q4,2025,0,0
2508,11/12/2025,Wednesday,12,11,November,Q4,2025,0,0
2509,11/13/2025,Thursday,13,11,November,Q4,2025,0,0
2510,11/14/2025,Friday,14,11,November,Q4,2025,0,0
2511,11/15/2025,Saturday,15,11,November,Q4,2025,1,0
2512,11/16/2025,Sunday,16,11,November,Q4,2025,1,0
2513,11/17/2025,Monday,17,11,November,Q4,2025,0,0
2514,11/18/2025,Tuesday,18,11,November,Q4,2025,0,0
2515,11/19/2025,Wednesday,19,11,November,Q4,2025,0,0
2516,11/20/2025,Thursday,20,11,November,Q4,2025,0,0
2517,11/21/2025,Friday,21,11,November,Q4,2025,0,0
2518,11/22/2025,Saturday,22,11,November,Q4,2025,1,0
2519,11/23/2025,Sunday,23,11,November,Q4,2025,1,0
2520,11/24/2025,Monday,24,11,November,Q4,2025,0,0
2521,11/25/2025,Tuesday,25,11,November,Q4,2025,0,0
2522,11/26/2025,Wednesday,26,11,November,Q4,2025,0,0
2523,11/27/2025,Thursday,27,11,November,Q4,2025,0,0
2524,11/28/2025,Friday,28,11,November,Q4,2025,0,0
2525,11/29/2025,Saturday,29,11,November,Q4,2025,1,0
2526,11/30/2025,Sunday,30,11,November,Q4,2025,1,0
2527,12/1/2025,Monday,1,12,December,Q4,2025,0,0
2528,12/2/2025,Tuesday,2,12,December,Q4,2025,0,0
2529,12/3/2025,Wednesday,3,12,December,Q4,2025,0,0
2530,12/4/2025,Thursday,4,12,December,Q4,2025,0,0
2531,12/5/2025,Friday,5,12,December,Q4,2025,0,0
2532,12/6/2025,Saturday,6,12,December,Q4,2025,1,0
2533,12/7/2025,Sunday,7,12,December,Q4,2025,1,0
2534,12/8/2025,Monday,8,12,December,Q4,2025,0,0
2535,12/9/2025,Tuesday,9,12,December,Q4,2025,0,0
2536,12/10/2025,Wednesday,10,12,December,Q4,2025,0,0
2537,12/11/2025,Thursday,11,12,December,Q4,2025,0,0
2538,12/12/2025,Friday,12,12,December,Q4,2025,0,0
2539,12/13/2025,Saturday,13,12,December,Q4,2025,1,0
2540,12/14/2025,Sunday,14,12,December,Q4,2025,1,0
2541,12/15/2025,Monday,15,12,December,Q4,2025,0,0
2542,12/16/2025,Tuesday,16,12,December,Q4,2025,0,0
2543,12/17/2025,Wednesday,17,12,December,Q4,2025,0,0
2544,12/18/2025,Thursday,18,12,December,Q4,2025,0,0
2545,12/19/2025,Friday,19,12,December,Q4,2025,0,0
2546,12/20/2025,Saturday,20,12,December,Q4,2025,1,0
2547,12/21/2025,Sunday,21,12,December,Q4,2025,1,0
2548,12/22/2025,Monday,22,12,December,Q4,2025,0,0
2549,12/23/2025,Tuesday,23,12,December,Q4,2025,0,0
2550,12/24/2025,Wednesday,24,12,December,Q4,2025,0,0
2551,12/25/2025,Thursday,25,12,December,Q4,2025,0,0
2552,12/26/2025,Friday,26,12,December,Q4,2025,0,0
2553,12/27/2025,Saturday,27,12,December,Q4,2025,1,0
2554,12/28/2025,Sunday,28,12,December,Q4,2025,1,0
2555,12/29/2025,Monday,29,12,December,Q4,2025,0,0
2556,12/30/2025,Tuesday,30,12,December,Q4,2025,0,0
2557,12/31/2025,Wednesday,31,12,December,Q4,2025,0,0
